season,Unnamed: 0,movie,studio,gross,release,time
Q2 2003,2353,Bruce Almighty,Universal Pictures,242829261.0,2003-05-23,2003-06-30
Q2 2003,2572,My Big Fat Greek Wedding,IFC Films,240742368.0,2003-04-19,2003-06-30
Q3 2003,2707,Signs,Walt Disney Studios Motion Pictures,227647707.0,2003-08-02,2003-09-30
Q2 2003,2354,X2: X-Men United,Twentieth Century Fox,214946072.0,2003-05-02,2003-06-30
Q4 2003,2484,Chicago,Miramax,169508422.0,2003-12-27,2003-12-31
Q4 2003,2371,Catch Me If You Can,DreamWorks Distribution,164529436.0,2003-12-25,2003-12-31
Q4 2003,2463,Die Another Day,Metro-Goldwyn-Mayer (MGM),160942139.0,2003-11-22,2003-12-31
Q3 2003,2355,Terminator 3: Rise of the Machines,Warner Bros.,150358296.0,2003-07-02,2003-09-30
Q3 2003,2697,xXx,Revolution Studios,142109382.0,2003-08-09,2003-09-30
Q4 2003,2357,The Matrix Revolutions,Warner Bros.,139313948.0,2003-11-05,2003-12-31
Q3 2003,2356,Bad Boys II,Sony Pictures Releasing,138608444.0,2003-07-18,2003-09-30
Q4 2003,2392,Cheaper by the Dozen,Twentieth Century Fox,138608443.0,2003-12-25,2003-12-31
Q4 2003,2516,The Santa Clause 2,Walt Disney Studios Motion Pictures,138394397.0,2003-11-01,2003-12-31
Q2 2003,2358,Anger Management,Revolution Studios,135645823.0,2003-04-11,2003-06-30
Q2 2004,2930,Shrek 2,DreamWorks Distribution,441181022.0,2004-05-19,2004-06-30
Q4 2004,2943,The Lord of the Rings: The Return of the King,New Line Cinema,377027325.0,2004-12-17,2004-12-31
Q2 2004,2931,Spider-Man 2,Sony Pictures Releasing,373585825.0,2004-06-30,2004-06-30
Q1 2004,2932,The Passion of the Christ,Newmarket Films,369895388.0,2004-02-25,2004-03-31
Q3 2004,3429,Pirates of the Caribbean: The Curse of the Black Pearl,Walt Disney Studios Motion Pictures,305413918.0,2004-07-09,2004-09-30
Q4 2004,2942,Meet the Fockers,Universal Pictures,279261160.0,2004-12-22,2004-12-31
Q4 2004,2934,The Incredibles,Walt Disney Studios Motion Pictures,256887647.0,2004-11-05,2004-12-31
Q2 2004,2933,Harry Potter and the Prisoner of Azkaban,Warner Bros.,249541069.0,2004-06-04,2004-06-30
Q2 2004,2935,The Day After Tomorrow,Twentieth Century Fox,186716750.0,2004-05-28,2004-06-30
Q3 2004,2936,The Bourne Supremacy,Universal Pictures,176241941.0,2004-07-23,2004-09-30
Q4 2004,2939,National Treasure,Walt Disney Studios Motion Pictures,168521875.0,2004-11-19,2004-12-31
Q4 2004,2938,The Polar Express,Warner Bros.,162775358.0,2004-11-10,2004-12-31
Q4 2004,2937,Shark Tale,DreamWorks Distribution,160861908.0,2004-10-01,2004-12-31
Q3 2004,2940,"I, Robot",Twentieth Century Fox,144763065.0,2004-07-16,2004-09-30
Q4 2004,3126,The Matrix Revolutions,Warner Bros.,139313948.0,2004-11-05,2004-12-31
Q4 2004,2958,Cheaper by the Dozen,Twentieth Century Fox,138608443.0,2004-12-25,2004-12-31
Q2 2004,2941,Troy,Warner Bros.,133378256.0,2004-05-14,2004-06-30
Q4 2004,2950,Ocean's Twelve,Warner Bros.,125544280.0,2004-12-10,2004-12-31
Q4 2004,2977,Something's Gotta Give,Sony Pictures Releasing,124728738.0,2004-12-12,2004-12-31
Q1 2004,2944,50 First Dates,Sony Pictures Releasing,120908074.0,2004-02-13,2004-03-31
Q2 2005,3530,Star Wars: Episode III - Revenge of the Sith,Twentieth Century Fox,380270577.0,2005-05-19,2005-06-30
Q4 2005,3531,Harry Potter and the Goblet of Fire,Warner Bros.,290013036.0,2005-11-18,2005-12-31
Q4 2005,3533,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Walt Disney Studios Motion Pictures,287482269.0,2005-12-09,2005-12-31
Q4 2005,3542,Meet the Fockers,Universal Pictures,279261160.0,2005-12-22,2005-12-31
Q4 2005,3664,The Incredibles,Walt Disney Studios Motion Pictures,256887647.0,2005-11-05,2005-12-31
Q2 2005,3532,War of the Worlds,Paramount Pictures,234280354.0,2005-06-29,2005-06-30
Q4 2005,3539,King Kong,Universal Pictures,218080025.0,2005-12-14,2005-12-31
Q3 2005,3619,Wedding Crashers,New Line Cinema,209255921.0,2005-07-15,2005-09-30
Q3 2005,3534,Charlie and the Chocolate Factory,Warner Bros.,206459076.0,2005-07-15,2005-09-30
Q2 2005,3535,Batman Begins,Warner Bros.,205343774.0,2005-06-15,2005-06-30
Q2 2005,3536,Madagascar,DreamWorks Distribution,193595521.0,2005-05-27,2005-06-30
Q2 2005,3537,Mr. & Mrs. Smith,Twentieth Century Fox,186283815.0,2005-06-10,2005-06-30
Q1 2005,3538,Hitch,Sony Pictures Releasing,179495555.0,2005-02-11,2005-03-31
Q4 2005,3636,National Treasure,Walt Disney Studios Motion Pictures,168521875.0,2005-11-19,2005-12-31
Q4 2005,3655,The Polar Express,Warner Bros.,162775358.0,2005-11-10,2005-12-31
Q4 2005,3801,Shark Tale,DreamWorks Distribution,160861908.0,2005-10-01,2005-12-31
Q2 2005,3540,The Longest Yard,Paramount Pictures,158119460.0,2005-05-27,2005-06-30
Q3 2005,3541,Fantastic Four,Twentieth Century Fox,154646136.0,2005-07-08,2005-09-30
Q4 2005,3543,Chicken Little,Walt Disney Studios Motion Pictures,132519980.0,2005-11-04,2005-12-31
Q1 2005,3544,Robots,Twentieth Century Fox,128200012.0,2005-03-11,2005-03-31
Q3 2006,4102,Pirates of the Caribbean: Dead Man's Chest,Walt Disney Studios Motion Pictures,422614379.0,2006-07-07,2006-09-30
Q4 2006,4228,Harry Potter and the Goblet of Fire,Warner Bros.,290013036.0,2006-11-18,2006-12-31
Q4 2006,4129,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Walt Disney Studios Motion Pictures,287482269.0,2006-12-09,2006-12-31
Q4 2006,4118,Night at the Museum,Twentieth Century Fox,250860439.0,2006-12-22,2006-12-31
Q2 2006,4103,Cars,Walt Disney Studios Motion Pictures,244082982.0,2006-06-09,2006-06-30
Q2 2006,4104,X-Men: The Last Stand,Twentieth Century Fox,234337076.0,2006-05-26,2006-06-30
Q4 2006,4148,King Kong,Universal Pictures,218080025.0,2006-12-14,2006-12-31
Q2 2006,4105,The Da Vinci Code,Sony Pictures Releasing,217536138.0,2006-05-19,2006-06-30
Q2 2006,4106,Superman Returns,Warner Bros.,200081192.0,2006-06-28,2006-06-30
Q4 2006,4108,Happy Feet,Warner Bros.,198000317.0,2006-11-17,2006-12-31
Q1 2006,4107,Ice Age: The Meltdown,Twentieth Century Fox,195306682.0,2006-03-31,2006-03-31
Q4 2006,4110,Casino Royale,Sony Pictures Releasing,167007184.0,2006-11-17,2006-12-31
Q4 2006,4119,The Pursuit of Happyness,Sony Pictures Releasing,163313999.0,2006-12-15,2006-12-31
Q2 2006,4109,Over the Hedge,DreamWorks,155019340.0,2006-05-19,2006-06-30
Q3 2006,4111,Talladega Nights: The Ballad of Ricky Bobby,Sony Pictures Releasing,148213377.0,2006-08-04,2006-09-30
Q2 2006,4112,Click,Revolution Studios,137355633.0,2006-06-23,2006-06-30
Q2 2006,4113,Mission: Impossible III,Paramount Pictures,134029801.0,2006-05-05,2006-06-30
Q4 2006,4336,Chicken Little,Walt Disney Studios Motion Pictures,132519980.0,2006-11-04,2006-12-31
Q4 2006,4116,The Departed,Warner Bros.,132384315.0,2006-10-06,2006-12-31
Q4 2006,4114,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Twentieth Century Fox,128504698.0,2006-11-03,2006-12-31
Q2 2007,4746,Spider-Man 3,Sony Pictures Releasing,336530303.0,2007-05-04,2007-06-30
Q2 2007,4747,Shrek the Third,DreamWorks,322719944.0,2007-05-18,2007-06-30
Q3 2007,4748,Transformers,DreamWorks,319246193.0,2007-07-03,2007-09-30
Q2 2007,4749,Pirates of the Caribbean: At World's End,Walt Disney Studios Motion Pictures,309420425.0,2007-05-25,2007-06-30
Q3 2007,4750,Harry Potter and the Order of the Phoenix,Warner Bros.,292004738.0,2007-07-11,2007-09-30
Q4 2007,4754,I Am Legend,Warner Bros.,256393010.0,2007-12-14,2007-12-31
Q4 2007,4759,Night at the Museum,Twentieth Century Fox,250860439.0,2007-12-22,2007-12-31
Q3 2007,4751,The Bourne Ultimatum,Universal Pictures,227471070.0,2007-08-03,2007-09-30
Q4 2007,4758,Alvin and the Chipmunks,Twentieth Century Fox,217313244.0,2007-12-14,2007-12-31
Q4 2007,4761,National Treasure: Book of Secrets,Walt Disney Studios Motion Pictures,215306145.0,2007-12-21,2007-12-31
Q1 2007,4752,300,Warner Bros.,210614939.0,2007-03-09,2007-03-31
Q2 2007,4753,Ratatouille,Walt Disney Studios Motion Pictures,206139180.0,2007-06-29,2007-06-30
Q4 2007,4843,Happy Feet,Warner Bros.,198000317.0,2007-11-17,2007-12-31
Q3 2007,4755,The Simpsons Movie,Twentieth Century Fox,183109321.0,2007-07-27,2007-09-30
Q4 2007,4878,Casino Royale,Sony Pictures Releasing,167007184.0,2007-11-17,2007-12-31
Q1 2007,4756,Wild Hogs,Walt Disney Studios Motion Pictures,163409353.0,2007-03-02,2007-03-31
Q4 2007,4781,The Pursuit of Happyness,Sony Pictures Releasing,163313999.0,2007-12-15,2007-12-31
Q2 2007,4757,Knocked Up,Universal Pictures,148768917.0,2007-06-01,2007-06-30
Q4 2007,4829,Juno,Fox Searchlight Pictures,143454918.0,2007-12-05,2007-12-31
Q2 2007,4760,Live Free or Die Hard,Twentieth Century Fox,134529403.0,2007-06-27,2007-06-30
Q3 2008,5421,The Dark Knight,Warner Bros.,533345358.0,2008-07-18,2008-09-30
Q2 2008,5423,Iron Man,Paramount Pictures,318604126.0,2008-05-02,2008-06-30
Q2 2008,5422,Indiana Jones and the Kingdom of the Crystal Skull,Paramount Pictures,317101119.0,2008-05-22,2008-06-30
Q4 2008,5471,I Am Legend,Warner Bros.,256393010.0,2008-12-14,2008-12-31
Q3 2008,5424,Hancock,Sony Pictures Releasing,227946274.0,2008-07-02,2008-09-30
Q2 2008,5425,WALL·E,Walt Disney Studios Motion Pictures,223799741.0,2008-06-27,2008-06-30
Q4 2008,5461,Alvin and the Chipmunks,Twentieth Century Fox,217313244.0,2008-12-14,2008-12-31
Q2 2008,5426,Kung Fu Panda,DreamWorks,215434591.0,2008-06-06,2008-06-30
Q4 2008,5451,National Treasure: Book of Secrets,Walt Disney Studios Motion Pictures,215306145.0,2008-12-21,2008-12-31
Q4 2008,5428,Twilight,Summit Entertainment,192769854.0,2008-11-21,2008-12-31
Q4 2008,5427,Madagascar: Escape 2 Africa,DreamWorks,180010950.0,2008-11-07,2008-12-31
Q4 2008,5429,Quantum of Solace,Sony Pictures Releasing,168368427.0,2008-11-14,2008-12-31
Q1 2008,5431,Horton Hears a Who!,Twentieth Century Fox,154466039.0,2008-03-14,2008-03-31
Q2 2008,5430,Sex and the City,Warner Bros.,152647258.0,2008-05-30,2008-06-30
Q4 2008,5590,Gran Torino,Warner Bros.,148095302.0,2008-12-12,2008-12-31
Q3 2008,5432,Mamma Mia!,Universal Pictures,144130063.0,2008-07-18,2008-09-30
Q4 2008,5437,Juno,Fox Searchlight Pictures,143454918.0,2008-12-05,2008-12-31
Q4 2008,5458,Marley & Me,Twentieth Century Fox,143146360.0,2008-12-25,2008-12-31
Q4 2008,5535,Slumdog Millionaire,Fox Searchlight Pictures,141313054.0,2008-11-12,2008-12-31
Q2 2008,5433,The Chronicles of Narnia: Prince Caspian,Walt Disney Studios Motion Pictures,139077570.0,2008-05-16,2008-06-30
Q4 2009,6057,Avatar,Twentieth Century Fox,749766139.0,2009-12-18,2009-12-31
Q3 2009,6246,The Dark Knight,Warner Bros.,533345358.0,2009-07-18,2009-09-30
Q2 2009,6053,Transformers: Revenge of the Fallen,DreamWorks,402111870.0,2009-06-24,2009-06-30
Q3 2009,6054,Harry Potter and the Half-Blood Prince,Warner Bros.,301959197.0,2009-07-15,2009-09-30
Q4 2009,6056,The Twilight Saga: New Moon,Summit Entertainment,296623634.0,2009-11-20,2009-12-31
Q2 2009,6055,Up,Walt Disney Studios Motion Pictures,293004164.0,2009-05-29,2009-06-30
Q2 2009,6058,The Hangover,Warner Bros.,277322503.0,2009-06-05,2009-06-30
Q2 2009,6059,Star Trek,Paramount Pictures,257730019.0,2009-05-08,2009-06-30
Q4 2009,6061,The Blind Side,Warner Bros.,255951749.0,2009-11-20,2009-12-31
Q2 2009,6594,WALL·E,Walt Disney Studios Motion Pictures,223799741.0,2009-06-27,2009-06-30
Q4 2009,6076,Alvin and the Chipmunks: The Squeakquel,Twentieth Century Fox,219553378.0,2009-12-23,2009-12-31
Q4 2009,6084,Sherlock Holmes,Warner Bros.,209028679.0,2009-12-25,2009-12-31
Q1 2009,6060,Monsters vs. Aliens,DreamWorks,198351526.0,2009-03-27,2009-03-31
Q3 2009,6062,Ice Age: Dawn of the Dinosaurs,Twentieth Century Fox,196472300.0,2009-07-01,2009-09-30
Q4 2009,6167,Twilight,Summit Entertainment,192769854.0,2009-11-21,2009-12-31
Q4 2009,6233,Madagascar: Escape 2 Africa,DreamWorks,180010950.0,2009-11-07,2009-12-31
Q2 2009,6063,X-Men Origins: Wolverine,Twentieth Century Fox,179869145.0,2009-05-01,2009-06-30
Q2 2009,6064,Night at the Museum: Battle of the Smithsonian,Twentieth Century Fox,177211996.0,2009-05-22,2009-06-30
Q4 2009,6240,Quantum of Solace,Sony Pictures Releasing,168368427.0,2009-11-14,2009-12-31
Q4 2009,6065,2012,Sony Pictures Releasing,166112167.0,2009-11-13,2009-12-31
Q4 2010,6630,Avatar,Twentieth Century Fox,749766139.0,2010-12-18,2010-12-31
Q2 2010,6631,Toy Story 3,Walt Disney Studios Motion Pictures,415004880.0,2010-06-18,2010-06-30
Q1 2010,6632,Alice in Wonderland,Walt Disney Studios Motion Pictures,332430200.0,2010-03-05,2010-03-31
Q2 2010,6933,Iron Man,Paramount Pictures,318604126.0,2010-05-02,2010-06-30
Q2 2010,6633,Iron Man 2,Paramount Pictures,312433331.0,2010-05-07,2010-06-30
Q2 2010,6634,The Twilight Saga: Eclipse,Summit Entertainment,300531751.0,2010-06-30,2010-06-30
Q4 2010,6765,The Twilight Saga: New Moon,Summit Entertainment,296623634.0,2010-11-20,2010-12-31
Q4 2010,6636,Harry Potter and the Deathly Hallows: Part 1,Warner Bros.,295983305.0,2010-11-19,2010-12-31
Q3 2010,6635,Inception,Warner Bros.,292576195.0,2010-07-16,2010-09-30
Q4 2010,6685,The Blind Side,Warner Bros.,255951749.0,2010-11-20,2010-12-31
Q3 2010,6637,Despicable Me,Universal Pictures,251513985.0,2010-07-09,2010-09-30
Q2 2010,6638,Shrek Forever After,DreamWorks,238736787.0,2010-05-21,2010-06-30
Q4 2010,6656,Alvin and the Chipmunks: The Squeakquel,Twentieth Century Fox,219553378.0,2010-12-23,2010-12-31
Q1 2010,6639,How to Train Your Dragon,DreamWorks,217581231.0,2010-03-26,2010-03-31
Q4 2010,6652,Sherlock Holmes,Warner Bros.,209028679.0,2010-12-25,2010-12-31
Q4 2010,6643,Tangled,Walt Disney Studios Motion Pictures,200807262.0,2010-11-24,2010-12-31
Q2 2010,6640,The Karate Kid,Sony Pictures Releasing,176591618.0,2010-06-11,2010-06-30
Q4 2010,6675,True Grit,Paramount Pictures,171243005.0,2010-12-22,2010-12-31
Q4 2010,6649,TRON: Legacy,Walt Disney Studios Motion Pictures,170669481.0,2010-12-17,2010-12-31
Q4 2010,6805,2012,Sony Pictures Releasing,166112167.0,2010-11-13,2010-12-31
Q3 2011,7225,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,381011219.0,2011-07-15,2011-09-30
Q2 2011,7226,Transformers: Dark of the Moon,DreamWorks,352390543.0,2011-06-29,2011-06-30
Q4 2011,7355,Harry Potter and the Deathly Hallows: Part 1,Warner Bros.,295983305.0,2011-11-19,2011-12-31
Q3 2011,7695,Inception,Warner Bros.,292576195.0,2011-07-16,2011-09-30
Q4 2011,7227,The Twilight Saga: Breaking Dawn - Part 1,Summit Entertainment,281287133.0,2011-11-18,2011-12-31
Q2 2011,7228,The Hangover Part II,Warner Bros.,254464305.0,2011-05-26,2011-06-30
Q3 2011,7496,Despicable Me,Universal Pictures,251513985.0,2011-07-09,2011-09-30
Q2 2011,7229,Pirates of the Caribbean: On Stranger Tides,Walt Disney Studios Motion Pictures,237710309.0,2011-05-20,2011-06-30
Q2 2011,7230,Fast Five,Universal Pictures,209837675.0,2011-04-29,2011-06-30
Q4 2011,7245,Mission: Impossible - Ghost Protocol,Paramount Pictures,209397903.0,2011-12-16,2011-12-31
Q4 2011,7324,Tangled,Walt Disney Studios Motion Pictures,200807262.0,2011-11-24,2011-12-31
Q2 2011,7231,Cars 2,Walt Disney Studios Motion Pictures,191393981.0,2011-06-24,2011-06-30
Q4 2011,7243,Sherlock Holmes: A Game of Shadows,Warner Bros.,186848418.0,2011-12-16,2011-12-31
Q2 2011,7232,Thor,Paramount Pictures,181030624.0,2011-05-06,2011-06-30
Q3 2011,7234,Rise of the Planet of the Apes,Twentieth Century Fox,176760185.0,2011-08-05,2011-09-30
Q3 2011,7233,Captain America: The First Avenger,Paramount Pictures,176654505.0,2011-07-22,2011-09-30
Q4 2011,7252,True Grit,Paramount Pictures,171243005.0,2011-12-22,2011-12-31
Q4 2011,7288,TRON: Legacy,Walt Disney Studios Motion Pictures,170669481.0,2011-12-17,2011-12-31
Q3 2011,7236,The Help,Walt Disney Studios Motion Pictures,169708112.0,2011-08-10,2011-09-30
Q2 2011,7235,Bridesmaids,Universal Pictures,169106725.0,2011-05-13,2011-06-30
Q2 2012,7854,The Avengers,Walt Disney Studios Motion Pictures,623357910.0,2012-05-04,2012-06-30
Q3 2012,7855,The Dark Knight Rises,Warner Bros.,448139099.0,2012-07-20,2012-09-30
Q1 2012,7856,The Hunger Games,Lionsgate,408010692.0,2012-03-23,2012-03-31
Q4 2012,7857,Skyfall,Sony Pictures Releasing,304164760.0,2012-11-09,2012-12-31
Q4 2012,7861,The Hobbit: An Unexpected Journey,Warner Bros.,303003568.0,2012-12-14,2012-12-31
Q4 2012,7858,The Twilight Saga: Breaking Dawn - Part 2,Lionsgate,292324737.0,2012-11-16,2012-12-31
Q4 2012,8012,The Twilight Saga: Breaking Dawn - Part 1,Summit Entertainment,281287133.0,2012-11-18,2012-12-31
Q3 2012,7859,The Amazing Spider-Man,Sony Pictures Releasing,262030663.0,2012-07-03,2012-09-30
Q2 2012,7860,Brave,Walt Disney Studios Motion Pictures,237283207.0,2012-06-22,2012-06-30
Q2 2012,7862,Ted,Universal Pictures,218815487.0,2012-06-29,2012-06-30
Q2 2012,7863,Madagascar 3: Europe's Most Wanted,DreamWorks,216391482.0,2012-06-08,2012-06-30
Q1 2012,7864,The Lorax,Universal Pictures,214030500.0,2012-03-02,2012-03-31
Q4 2012,7883,Mission: Impossible - Ghost Protocol,Paramount Pictures,209397903.0,2012-12-16,2012-12-31
Q4 2012,7901,Sherlock Holmes: A Game of Shadows,Warner Bros.,186848418.0,2012-12-16,2012-12-31
Q4 2012,7866,Wreck-It Ralph,Walt Disney Studios Motion Pictures,186816706.0,2012-11-02,2012-12-31
Q4 2012,7872,Lincoln,Walt Disney Studios Motion Pictures,181591780.0,2012-11-09,2012-12-31
Q2 2012,7865,Men in Black 3,Sony Pictures Releasing,179020854.0,2012-05-25,2012-06-30
Q3 2012,8164,The Help,Walt Disney Studios Motion Pictures,169708112.0,2012-08-10,2012-09-30
Q4 2012,7892,Django Unchained,The Weinstein Company,162805434.0,2012-12-25,2012-12-31
Q3 2012,7867,Ice Age: Continental Drift,Twentieth Century Fox,161321843.0,2012-07-13,2012-09-30
Q4 2013,8562,The Hunger Games: Catching Fire,Lionsgate,424668047.0,2013-11-22,2013-12-31
Q2 2013,8561,Iron Man 3,Walt Disney Studios Motion Pictures,406609688.0,2013-05-03,2013-06-30
Q4 2013,8566,Frozen,Walt Disney Studios Motion Pictures,400227936.0,2013-11-22,2013-12-31
Q3 2013,8563,Despicable Me 2,Universal Pictures,368065385.0,2013-07-03,2013-09-30
Q4 2013,8695,Skyfall,Sony Pictures Releasing,304164760.0,2013-11-09,2013-12-31
Q4 2013,8606,The Hobbit: An Unexpected Journey,Warner Bros.,303003568.0,2013-12-14,2013-12-31
Q4 2013,8719,The Twilight Saga: Breaking Dawn - Part 2,Lionsgate,292324737.0,2013-11-16,2013-12-31
Q2 2013,8564,Man of Steel,Warner Bros.,291045518.0,2013-06-14,2013-06-30
Q4 2013,8567,Gravity,Warner Bros.,274092705.0,2013-10-04,2013-12-31
Q2 2013,8565,Monsters University,Walt Disney Studios Motion Pictures,268492764.0,2013-06-21,2013-06-30
Q4 2013,8573,The Hobbit: The Desolation of Smaug,Warner Bros.,258366855.0,2013-12-13,2013-12-31
Q2 2013,8568,Fast & Furious 6,Universal Pictures,238679850.0,2013-05-24,2013-06-30
Q2 2013,9006,Brave,Walt Disney Studios Motion Pictures,237283207.0,2013-06-22,2013-06-30
Q1 2013,8569,Oz the Great and Powerful,Walt Disney Studios Motion Pictures,232613195.0,2013-03-08,2013-03-31
Q2 2013,8570,Star Trek Into Darkness,Paramount Pictures,228778661.0,2013-05-16,2013-06-30
Q4 2013,8571,Thor: The Dark World,Walt Disney Studios Motion Pictures,204041762.0,2013-11-08,2013-12-31
Q2 2013,8572,World War Z,Paramount Pictures,202359711.0,2013-06-21,2013-06-30
Q1 2013,8574,The Croods,Twentieth Century Fox,187168425.0,2013-03-22,2013-03-31
Q4 2013,8701,Wreck-It Ralph,Walt Disney Studios Motion Pictures,186816706.0,2013-11-02,2013-12-31
Q4 2013,8630,Lincoln,Walt Disney Studios Motion Pictures,181591780.0,2013-11-09,2013-12-31
Q4 2014,9361,The Hunger Games: Catching Fire,Lionsgate,424668047.0,2014-11-22,2014-12-31
Q4 2014,9285,Frozen,Walt Disney Studios Motion Pictures,400227936.0,2014-11-22,2014-12-31
Q3 2014,9584,Despicable Me 2,Universal Pictures,368065385.0,2014-07-03,2014-09-30
Q4 2014,9484,American Sniper,Warner Bros.,350126372.0,2014-12-25,2014-12-31
Q4 2014,9267,The Hunger Games: Mockingjay - Part 1,Lionsgate,337135885.0,2014-11-21,2014-12-31
Q3 2014,9266,Guardians of the Galaxy,Walt Disney Studios Motion Pictures,333176600.0,2014-08-01,2014-09-30
Q4 2014,9381,Gravity,Warner Bros.,274092705.0,2014-10-04,2014-12-31
Q4 2014,9322,The Hobbit: The Desolation of Smaug,Warner Bros.,258366855.0,2014-12-13,2014-12-31
Q1 2014,9268,The Lego Movie,Warner Bros.,257760692.0,2014-02-07,2014-03-31
Q2 2014,9269,Captain America: The Winter Soldier,Walt Disney Studios Motion Pictures,255447104.0,2014-04-04,2014-06-30
Q4 2014,9279,The Hobbit: The Battle of the Five Armies,Warner Bros.,255119788.0,2014-12-17,2014-12-31
Q2 2014,9270,Transformers: Age of Extinction,Paramount Pictures,245439076.0,2014-06-27,2014-06-30
Q2 2014,9271,Maleficent,Walt Disney Studios Motion Pictures,241410378.0,2014-05-30,2014-06-30
Q2 2014,9272,X-Men: Days of Future Past,Twentieth Century Fox,233904517.0,2014-05-23,2014-06-30
Q4 2014,9274,Big Hero 6,Walt Disney Studios Motion Pictures,222520426.0,2014-11-07,2014-12-31
Q3 2014,9273,Dawn of the Planet of the Apes,Twentieth Century Fox,208490841.0,2014-07-11,2014-09-30
Q4 2014,9481,Thor: The Dark World,Walt Disney Studios Motion Pictures,204041762.0,2014-11-08,2014-12-31
Q2 2014,9275,The Amazing Spider-Man 2,Sony Pictures Releasing,202853933.0,2014-05-02,2014-06-30
Q2 2014,9276,Godzilla,Warner Bros.,200676069.0,2014-05-16,2014-06-30
Q2 2014,9277,22 Jump Street,Sony Pictures Releasing,191719337.0,2014-06-13,2014-06-30
Q4 2015,10015,Star Wars: Episode VII - The Force Awakens,Walt Disney Studios Motion Pictures,936660090.0,2015-12-18,2015-12-31
Q2 2015,10014,Jurassic World,Universal Pictures,652270625.0,2015-06-12,2015-06-30
Q2 2015,10016,Avengers: Age of Ultron,Walt Disney Studios Motion Pictures,459005868.0,2015-05-01,2015-06-30
Q2 2015,10017,Inside Out,Walt Disney Studios Motion Pictures,356461711.0,2015-06-19,2015-06-30
Q2 2015,10018,Furious 7,Universal Pictures,353007020.0,2015-04-03,2015-06-30
Q4 2015,10019,American Sniper,Warner Bros.,350126372.0,2015-12-25,2015-12-31
Q4 2015,10109,The Hunger Games: Mockingjay - Part 1,Lionsgate,337135885.0,2015-11-21,2015-12-31
Q3 2015,10020,Minions,Universal Pictures,336045770.0,2015-07-10,2015-09-30
Q3 2015,10324,Guardians of the Galaxy,Walt Disney Studios Motion Pictures,333176600.0,2015-08-01,2015-09-30
Q4 2015,10021,The Hunger Games: Mockingjay - Part 2,Lionsgate,281723902.0,2015-11-20,2015-12-31
Q4 2015,10057,The Hobbit: The Battle of the Five Armies,Warner Bros.,255119788.0,2015-12-17,2015-12-31
Q4 2015,10022,The Martian,Twentieth Century Fox,228395947.0,2015-10-02,2015-12-31
Q4 2015,10138,Big Hero 6,Walt Disney Studios Motion Pictures,222520426.0,2015-11-07,2015-12-31
Q4 2015,10024,Spectre,Sony Pictures Releasing,200074609.0,2015-11-06,2015-12-31
Q1 2015,10023,Cinderella,Walt Disney Studios Motion Pictures,197998802.0,2015-03-13,2015-03-31
Q3 2015,10025,Mission: Impossible - Rogue Nation,Paramount Pictures,195042377.0,2015-07-31,2015-09-30
Q4 2015,10154,Interstellar,Paramount Pictures,188020017.0,2015-11-05,2015-12-31
Q2 2015,10026,Pitch Perfect 2,Universal Pictures,184296230.0,2015-05-15,2015-06-30
Q4 2015,10248,The Revenant,Twentieth Century Fox,183609490.0,2015-12-25,2015-12-31
Q3 2015,10027,Ant-Man,Walt Disney Studios Motion Pictures,180202163.0,2015-07-17,2015-09-30
Q4 2016,10729,Star Wars: Episode VII - The Force Awakens,Walt Disney Studios Motion Pictures,936660090.0,2016-12-18,2016-12-31
Q4 2016,10721,Rogue One: A Star Wars Story,Walt Disney Studios Motion Pictures,532177324.0,2016-12-16,2016-12-31
Q2 2016,10720,Finding Dory,Walt Disney Studios Motion Pictures,486295561.0,2016-06-17,2016-06-30
Q2 2016,10722,Captain America: Civil War,Walt Disney Studios Motion Pictures,408084349.0,2016-05-06,2016-06-30
Q3 2016,10723,The Secret Life of Pets,Universal Pictures,368384330.0,2016-07-08,2016-09-30
Q2 2016,10724,The Jungle Book,Walt Disney Studios Motion Pictures,364001123.0,2016-04-15,2016-06-30
Q1 2016,10725,Deadpool,Twentieth Century Fox,363042311.0,2016-02-12,2016-03-31
Q1 2016,10726,Zootopia,Walt Disney Studios Motion Pictures,341268248.0,2016-03-04,2016-03-31
Q1 2016,10727,Batman v Superman: Dawn of Justice,Warner Bros.,330360194.0,2016-03-25,2016-03-31
Q3 2016,10728,Suicide Squad,Warner Bros.,325100054.0,2016-08-05,2016-09-30
Q4 2016,10855,The Hunger Games: Mockingjay - Part 2,Lionsgate,281723902.0,2016-11-20,2016-12-31
Q4 2016,10737,Sing,Universal Pictures,270329045.0,2016-12-21,2016-12-31
Q4 2016,10732,Moana,Walt Disney Studios Motion Pictures,248757044.0,2016-11-23,2016-12-31
Q4 2016,10731,Fantastic Beasts and Where to Find Them,Warner Bros.,234037575.0,2016-11-18,2016-12-31
Q4 2016,10730,Doctor Strange,Walt Disney Studios Motion Pictures,232641920.0,2016-11-04,2016-12-31
Q4 2016,10913,The Martian,Twentieth Century Fox,228395947.0,2016-10-02,2016-12-31
Q4 2016,10914,Spectre,Sony Pictures Releasing,200074609.0,2016-11-06,2016-12-31
